"user_supplied_name","submitted_name","data_source_title","score","matched_name2"
"hipposideros_diadema","Hipposideros_diadema","Catalogue of Life",0.988,"Hipposideros diadema"
"hipposideros_fulvus","Hipposideros_fulvus","Catalogue of Life",0.988,"Hipposideros fulvus"
"hippotragus_equinus","Hippotragus_equinus","Catalogue of Life",0.988,"Hippotragus equinus"
"hippotragus_niger","Hippotragus_niger","Catalogue of Life",0.988,"Hippotragus niger"
"hirudo_medicinalis","Hirudo_medicinalis","ITIS",0.988,"Hirudo medicinalis"
"hirundo_rustica","Hirundo_rustica","Catalogue of Life",0.988,"Hirundo rustica"
"histrionicus_histrionicus","Histrionicus_histrionicus","Catalogue of Life",0.988,"Histrionicus histrionicus"
"histriophoca_fasciata","Histriophoca_fasciata","Catalogue of Life",0.988,"Histriophoca fasciata"
"hodomys_alleni","Hodomys_alleni","Catalogue of Life",0.988,"Hodomys alleni"
"holacanthus_ciliaris","Holacanthus_ciliaris","Catalogue of Life",0.988,"Holacanthus ciliaris"
"holbrookia_propinqua","Holbrookia_propinqua","Catalogue of Life",0.988,"Holbrookia propinqua"
"homarus_americanus","Homarus_americanus","ITIS",0.988,"Homarus americanus"
"homo_sapiens","Homo_sapiens","Catalogue of Life",0.988,"Homo sapiens"
"hoplomys_gymnurus","Hoplomys_gymnurus","Catalogue of Life",0.988,"Hoplomys gymnurus"
"huso_huso","Huso_huso","Catalogue of Life",0.988,"Huso huso"
"hyaena_brunnea","Hyaena_brunnea","Catalogue of Life",0.988,"Hyaena brunnea"
"hyaena_hyaena","Hyaena_hyaena","Catalogue of Life",0.988,"Hyaena hyaena"
"hyalinobatrachium_fleischmanni","Hyalinobatrachium_fleischmanni","Catalogue of Life",0.988,"Hyalinobatrachium fleischmanni"
"hydra_oligactis","Hydra_oligactis","Catalogue of Life",0.988,"Hydra oligactis"
"hydrictis_maculicollis","Hydrictis_maculicollis","Catalogue of Life",0.988,"Hydrictis maculicollis"
"hydrochoerus_hydrochaeris","Hydrochoerus_hydrochaeris","Catalogue of Life",0.988,"Hydrochoerus hydrochaeris"
"hydrodamalis_gigas","Hydrodamalis_gigas","Catalogue of Life",0.988,"Hydrodamalis gigas"
"hydromys_chrysogaster","Hydromys_chrysogaster","Catalogue of Life",0.988,"Hydromys chrysogaster"
"hydropotes_inermis","Hydropotes_inermis","Catalogue of Life",0.988,"Hydropotes inermis"
"hydrurga_leptonyx","Hydrurga_leptonyx","Catalogue of Life",0.988,"Hydrurga leptonyx"
"hyemoschus_aquaticus","Hyemoschus_aquaticus","Catalogue of Life",0.988,"Hyemoschus aquaticus"
"hyla_andersonii","Hyla_andersonii","Catalogue of Life",0.988,"Hyla andersonii"
"hyla_avivoca","Hyla_avivoca","Catalogue of Life",0.988,"Hyla avivoca"
"hyla_chrysoscelis","Hyla_chrysoscelis","Catalogue of Life",0.988,"Hyla chrysoscelis"
"hyla_cinerea","Hyla_cinerea","Catalogue of Life",0.988,"Hyla cinerea"
"hyla_gratiosa","Hyla_gratiosa","Catalogue of Life",0.988,"Hyla gratiosa"
"hyla_squirella","Hyla_squirella","Catalogue of Life",0.988,"Hyla squirella"
"hyla_versicolor","Hyla_versicolor","Catalogue of Life",0.988,"Hyla versicolor"
"hyladelphys_kalinowskii","Hyladelphys_kalinowskii","Catalogue of Life",0.988,"Hyladelphys kalinowskii"
"hylephila_phyleus","Hylephila_phyleus","ITIS",0.988,"Hylephila phyleus"
"hylobates_agilis","Hylobates_agilis","Catalogue of Life",0.988,"Hylobates agilis"
"hylobates_klossii","Hylobates_klossii","Catalogue of Life",0.988,"Hylobates klossii"
"hylobates_lar","Hylobates_lar","Catalogue of Life",0.988,"Hylobates lar"
"hylobates_moloch","Hylobates_moloch","Catalogue of Life",0.988,"Hylobates moloch"
"hylobates_muelleri","Hylobates_muelleri","Catalogue of Life",0.988,"Hylobates muelleri"
"hylobates_pileatus","Hylobates_pileatus","Catalogue of Life",0.988,"Hylobates pileatus"
"hylochoerus_meinertzhageni","Hylochoerus_meinertzhageni","Catalogue of Life",0.988,"Hylochoerus meinertzhageni"
"hylocichla_mustelina","Hylocichla_mustelina","Catalogue of Life",0.988,"Hylocichla mustelina"
"hylonycteris_underwoodi","Hylonycteris_underwoodi","Catalogue of Life",0.988,"Hylonycteris underwoodi"
"hymenoepimecis_argyraphaga","Hymenoepimecis_argyraphaga","Catalogue of Life",0.988,"Hymenoepimecis argyraphaga"
"hymenolaimus_malacorhynchos","Hymenolaimus_malacorhynchos","Catalogue of Life",0.988,"Hymenolaimus malacorhynchos"
"hymenolepis_diminuta","Hymenolepis_diminuta","NCBI",0.988,"Hymenolepis diminuta"
"hymenolepis_nana","Hymenolepis_nana","Freebase",0.988,"Hymenolepis nana"
"hyperolius_marmoratus","Hyperolius_marmoratus","Catalogue of Life",0.988,"Hyperolius marmoratus"
"hyperolius_viridiflavus","Hyperolius_viridiflavus","Catalogue of Life",0.988,"Hyperolius viridiflavus"
"hyperoodon_ampullatus","Hyperoodon_ampullatus","Catalogue of Life",0.988,"Hyperoodon ampullatus"
"hyperoodon_planifrons","Hyperoodon_planifrons","Catalogue of Life",0.988,"Hyperoodon planifrons"
"hyphessobrycon_erythrostigma","Hyphessobrycon_erythrostigma","Catalogue of Life",0.988,"Hyphessobrycon erythrostigma"
"hypoderma_lineatum","Hypoderma_lineatum","Catalogue of Life",0.988,"Hypoderma lineatum"
"hypogeomys_antimena","Hypogeomys_antimena","Catalogue of Life",0.988,"Hypogeomys antimena"
"hypophthalmichthys_molitrix","Hypophthalmichthys_molitrix","Catalogue of Life",0.988,"Hypophthalmichthys molitrix"
"hypsibius_dujardini","Hypsibius_dujardini","Catalogue of Life",0.988,"Hypsibius dujardini"
"hypsiglena_torquata","Hypsiglena_torquata","Catalogue of Life",0.988,"Hypsiglena torquata"
"hypsignathus_monstrosus","Hypsignathus_monstrosus","Catalogue of Life",0.988,"Hypsignathus monstrosus"
"hypsiprymnodon_moschatus","Hypsiprymnodon_moschatus","Catalogue of Life",0.988,"Hypsiprymnodon moschatus"
"hypsypops_rubicundus","Hypsypops_rubicundus","Catalogue of Life",0.988,"Hypsypops rubicundus"
"hyptiotes_paradoxus","Hyptiotes_paradoxus","Catalogue of Life",0.988,"Hyptiotes paradoxus"
"hystrix_africaeaustralis","Hystrix_africaeaustralis","Catalogue of Life",0.988,"Hystrix africaeaustralis"
"hystrix_cristata","Hystrix_cristata","Catalogue of Life",0.988,"Hystrix cristata"
"hystrix_indica","Hystrix_indica","Catalogue of Life",0.988,"Hystrix indica"
"hystrix_pumila","Hystrix_pumila","Catalogue of Life",0.988,"Hystrix pumila"
"hystrix_sumatrae","Hystrix_sumatrae","Catalogue of Life",0.988,"Hystrix sumatrae"
"ichneumia_albicauda","Ichneumia_albicauda","Catalogue of Life",0.988,"Ichneumia albicauda"
"ichthyomyzon_castaneus","Ichthyomyzon_castaneus","Catalogue of Life",0.988,"Ichthyomyzon castaneus"
"ichthyomyzon_fossor","Ichthyomyzon_fossor","Catalogue of Life",0.988,"Ichthyomyzon fossor"
"ichthyomyzon_gagei","Ichthyomyzon_gagei","Catalogue of Life",0.988,"Ichthyomyzon gagei"
"ichthyomyzon_unicuspis","Ichthyomyzon_unicuspis","Catalogue of Life",0.988,"Ichthyomyzon unicuspis"
"ictalurus_furcatus","Ictalurus_furcatus","Catalogue of Life",0.988,"Ictalurus furcatus"
"ictalurus_punctatus","Ictalurus_punctatus","Catalogue of Life",0.988,"Ictalurus punctatus"
"icteria_virens","Icteria_virens","Catalogue of Life",0.988,"Icteria virens"
"icterus_abeillei","Icterus_abeillei","Catalogue of Life",0.988,"Icterus abeillei"
"icterus_auratus","Icterus_auratus","Catalogue of Life",0.988,"Icterus auratus"
"icterus_bonana","Icterus_bonana","Catalogue of Life",0.988,"Icterus bonana"
"icterus_bullockii","Icterus_bullockii","Catalogue of Life",0.988,"Icterus bullockii"
"icterus_cayanensis","Icterus_cayanensis","Catalogue of Life",0.988,"Icterus cayanensis"
"icterus_chrysater","Icterus_chrysater","Catalogue of Life",0.988,"Icterus chrysater"
"icterus_cucullatus","Icterus_cucullatus","Catalogue of Life",0.988,"Icterus cucullatus"
"icterus_dominicensis","Icterus_dominicensis","Catalogue of Life",0.988,"Icterus dominicensis"
"icterus_galbula","Icterus_galbula","Catalogue of Life",0.988,"Icterus galbula"
"icterus_graduacauda","Icterus_graduacauda","Catalogue of Life",0.988,"Icterus graduacauda"
"icterus_gularis","Icterus_gularis","Catalogue of Life",0.988,"Icterus gularis"
"icterus_icterus","Icterus_icterus","Catalogue of Life",0.988,"Icterus icterus"
"icterus_jamacaii","Icterus_jamacaii","Catalogue of Life",0.988,"Icterus jamacaii"
"icterus_laudabilis","Icterus_laudabilis","Catalogue of Life",0.988,"Icterus laudabilis"
"icterus_leucopteryx","Icterus_leucopteryx","Catalogue of Life",0.988,"Icterus leucopteryx"
"icterus_melanopsis","Icterus_melanopsis","Freebase",0.988,"Icterus melanopsis"
"icterus_mesomelas","Icterus_mesomelas","Catalogue of Life",0.988,"Icterus mesomelas"
"icterus_northropi","Icterus_northropi","NCBI",0.988,"Icterus northropi"
"icterus_oberi","Icterus_oberi","Catalogue of Life",0.988,"Icterus oberi"
"icterus_parisorum","Icterus_parisorum","Catalogue of Life",0.988,"Icterus parisorum"
"icterus_pectoralis","Icterus_pectoralis","Catalogue of Life",0.988,"Icterus pectoralis"
"icterus_portoricensis","Icterus_portoricensis","Wikispecies",0.988,"Icterus portoricensis"
"icterus_prosthemelas","Icterus_prosthemelas","Catalogue of Life",0.988,"Icterus prosthemelas"
"icterus_pustulatus","Icterus_pustulatus","Catalogue of Life",0.988,"Icterus pustulatus"
"icterus_spurius","Icterus_spurius","Catalogue of Life",0.988,"Icterus spurius"
"ictinia_mississippiensis","Ictinia_mississippiensis","Catalogue of Life",0.988,"Ictinia mississippiensis"
"ictiobus_cyprinellus","Ictiobus_cyprinellus","Catalogue of Life",0.988,"Ictiobus cyprinellus"
"ictiobus_niger","Ictiobus_niger","Catalogue of Life",0.988,"Ictiobus niger"
"ictonyx_striatus","Ictonyx_striatus","Catalogue of Life",0.988,"Ictonyx striatus"
"idiacanthus_fasciola","Idiacanthus_fasciola","Catalogue of Life",0.988,"Idiacanthus fasciola"
"idionycteris_phyllotis","Idionycteris_phyllotis","Catalogue of Life",0.988,"Idionycteris phyllotis"
"idiosepius_paradoxus","Idiosepius_paradoxus","Catalogue of Life",0.988,"Idiosepius paradoxus"
"idiurus_macrotis","Idiurus_macrotis","Catalogue of Life",0.988,"Idiurus macrotis"
"idiurus_zenkeri","Idiurus_zenkeri","Catalogue of Life",0.988,"Idiurus zenkeri"
"iguana_iguana","Iguana_iguana","Catalogue of Life",0.988,"Iguana iguana"
"imantodes_cenchoa","Imantodes_cenchoa","Catalogue of Life",0.988,"Imantodes cenchoa"
"incilius_alvarius","Incilius_alvarius","Catalogue of Life",0.988,"Incilius alvarius"
"incilius_periglenes","Incilius_periglenes","Catalogue of Life",0.988,"Incilius periglenes"
"indicator_indicator","Indicator_indicator","Catalogue of Life",0.988,"Indicator indicator"
"indopacetus_pacificus","Indopacetus_pacificus","Catalogue of Life",0.988,"Indopacetus pacificus"
"indri_indri","Indri_indri","Catalogue of Life",0.988,"Indri indri"
"inia_geoffrensis","Inia_geoffrensis","Catalogue of Life",0.988,"Inia geoffrensis"
"inimicus_didactylus","Inimicus_didactylus","Catalogue of Life",0.988,"Inimicus didactylus"
"iomys_horsfieldii","Iomys_horsfieldii","Catalogue of Life",0.988,"Iomys horsfieldii"
"ischnura_gemina","Ischnura_gemina","Catalogue of Life",0.988,"Ischnura gemina"
"isistius_brasiliensis","Isistius_brasiliensis","Catalogue of Life",0.988,"Isistius brasiliensis"
"isoodon_auratus","Isoodon_auratus","Catalogue of Life",0.988,"Isoodon auratus"
"isoodon_macrourus","Isoodon_macrourus","Catalogue of Life",0.988,"Isoodon macrourus"
"isoodon_obesulus","Isoodon_obesulus","Catalogue of Life",0.988,"Isoodon obesulus"
"isostichopus_badionotus","Isostichopus_badionotus","Catalogue of Life",0.988,"Isostichopus badionotus"
"istiophorus_platypterus","Istiophorus_platypterus","Catalogue of Life",0.988,"Istiophorus platypterus"
"isurus_oxyrinchus","Isurus_oxyrinchus","Catalogue of Life",0.988,"Isurus oxyrinchus"
"ixodes_scapularis","Ixodes_scapularis","Catalogue of Life",0.988,"Ixodes scapularis"
"ixoreus_naevius","Ixoreus_naevius","Catalogue of Life",0.988,"Ixoreus naevius"
"jabiru_mycteria","Jabiru_mycteria","Catalogue of Life",0.988,"Jabiru mycteria"
"jacana_spinosa","Jacana_spinosa","Catalogue of Life",0.988,"Jacana spinosa"
"jaculus_blanfordi","Jaculus_blanfordi","Catalogue of Life",0.988,"Jaculus blanfordi"
"jaculus_jaculus","Jaculus_jaculus","Catalogue of Life",0.988,"Jaculus jaculus"
"jaculus_orientalis","Jaculus_orientalis","Catalogue of Life",0.988,"Jaculus orientalis"
"junco_hyemalis","Junco_hyemalis","Catalogue of Life",0.988,"Junco hyemalis"
"junonia_coenia","Junonia_coenia","Catalogue of Life",0.988,"Junonia coenia"
"kannabateomys_amblyonyx","Kannabateomys_amblyonyx","Catalogue of Life",0.988,"Kannabateomys amblyonyx"
"katharina_tunicata","Katharina_tunicata","Catalogue of Life",0.988,"Katharina tunicata"
"katsuwonus_pelamis","Katsuwonus_pelamis","Catalogue of Life",0.988,"Katsuwonus pelamis"
"kerivoula_lanosa","Kerivoula_lanosa","Catalogue of Life",0.988,"Kerivoula lanosa"
"kerivoula_picta","Kerivoula_picta","Catalogue of Life",0.988,"Kerivoula picta"
"kerodon_rupestris","Kerodon_rupestris","Catalogue of Life",0.988,"Kerodon rupestris"
"kinosternon_flavescens","Kinosternon_flavescens","Catalogue of Life",0.988,"Kinosternon flavescens"
"kobus_ellipsiprymnus","Kobus_ellipsiprymnus","Catalogue of Life",0.988,"Kobus ellipsiprymnus"
"kobus_kob","Kobus_kob","Catalogue of Life",0.988,"Kobus kob"
"kobus_leche","Kobus_leche","Catalogue of Life",0.988,"Kobus leche"
"kobus_megaceros","Kobus_megaceros","Catalogue of Life",0.988,"Kobus megaceros"
"kobus_vardonii","Kobus_vardonii","Catalogue of Life",0.988,"Kobus vardonii"
"kogia_breviceps","Kogia_breviceps","Catalogue of Life",0.988,"Kogia breviceps"
"kogia_sima","Kogia_sima","Catalogue of Life",0.988,"Kogia sima"
"labidomera_clivicollis","Labidomera_clivicollis","ITIS",0.988,"Labidomera clivicollis"
"labroides_dimidiatus","Labroides_dimidiatus","Catalogue of Life",0.988,"Labroides dimidiatus"
"lachesis_muta","Lachesis_muta","Catalogue of Life",0.988,"Lachesis muta"
"lagenodelphis_hosei","Lagenodelphis_hosei","Catalogue of Life",0.988,"Lagenodelphis hosei"
"lagenorhynchus_acutus","Lagenorhynchus_acutus","Catalogue of Life",0.988,"Lagenorhynchus acutus"
"lagenorhynchus_albirostris","Lagenorhynchus_albirostris","Catalogue of Life",0.988,"Lagenorhynchus albirostris"
"lagenorhynchus_australis","Lagenorhynchus_australis","Catalogue of Life",0.988,"Lagenorhynchus australis"
"lagenorhynchus_cruciger","Lagenorhynchus_cruciger","Catalogue of Life",0.988,"Lagenorhynchus cruciger"
"lagenorhynchus_obliquidens","Lagenorhynchus_obliquidens","Catalogue of Life",0.988,"Lagenorhynchus obliquidens"
"lagenorhynchus_obscurus","Lagenorhynchus_obscurus","Catalogue of Life",0.988,"Lagenorhynchus obscurus"
"lagidium_peruanum","Lagidium_peruanum","Catalogue of Life",0.988,"Lagidium peruanum"
"lagidium_viscacia","Lagidium_viscacia","Catalogue of Life",0.988,"Lagidium viscacia"
"lagochilascaris_minor","Lagochilascaris_minor","NCBI",0.988,"Lagochilascaris minor"
"lagopus_lagopus","Lagopus_lagopus","Catalogue of Life",0.988,"Lagopus lagopus"
"lagopus_leucura","Lagopus_leucura","Catalogue of Life",0.988,"Lagopus leucura"
"lagopus_muta","Lagopus_muta","Catalogue of Life",0.988,"Lagopus muta"
"lagorchestes_hirsutus","Lagorchestes_hirsutus","Catalogue of Life",0.988,"Lagorchestes hirsutus"
"lagostomus_maximus","Lagostomus_maximus","Catalogue of Life",0.988,"Lagostomus maximus"
"lagostrophus_fasciatus","Lagostrophus_fasciatus","Catalogue of Life",0.988,"Lagostrophus fasciatus"
"lagothrix_lagotricha","Lagothrix_lagotricha","Catalogue of Life",0.988,"Lagothrix lagotricha"
"lagurus_lagurus","Lagurus_lagurus","Catalogue of Life",0.988,"Lagurus lagurus"
"lama_glama","Lama_glama","Catalogue of Life",0.988,"Lama glama"
"lama_guanicoe","Lama_guanicoe","Catalogue of Life",0.988,"Lama guanicoe"
"lama_pacos","Lama_pacos","Catalogue of Life",0.988,"Lama pacos"
"lamellibrachia_luymesi","Lamellibrachia_luymesi","Catalogue of Life",0.988,"Lamellibrachia luymesi"
"lamna_ditropis","Lamna_ditropis","Catalogue of Life",0.988,"Lamna ditropis"
"lamna_nasus","Lamna_nasus","Catalogue of Life",0.988,"Lamna nasus"
"lampornis_clemenciae","Lampornis_clemenciae","Catalogue of Life",0.988,"Lampornis clemenciae"
"lampropeltis_getula","Lampropeltis_getula","Catalogue of Life",0.988,"Lampropeltis getula"
"lampropeltis_triangulum","Lampropeltis_triangulum","Catalogue of Life",0.988,"Lampropeltis triangulum"
"lampropeltis_zonata","Lampropeltis_zonata","Catalogue of Life",0.988,"Lampropeltis zonata"
"lampsilis_cardium","Lampsilis_cardium","Catalogue of Life",0.988,"Lampsilis cardium"
"lampsilis_cariosa","Lampsilis_cariosa","Catalogue of Life",0.988,"Lampsilis cariosa"
"lampsilis_fasciola","Lampsilis_fasciola","Catalogue of Life",0.988,"Lampsilis fasciola"
"lampsilis_siliquoidea","Lampsilis_siliquoidea","Catalogue of Life",0.988,"Lampsilis siliquoidea"
"lampsilis_teres","Lampsilis_teres","Catalogue of Life",0.988,"Lampsilis teres"
"lampyris_noctiluca","Lampyris_noctiluca","Catalogue of Life",0.988,"Lampyris noctiluca"
"lanius_excubitor","Lanius_excubitor","Catalogue of Life",0.988,"Lanius excubitor"
"lanius_ludovicianus","Lanius_ludovicianus","Catalogue of Life",0.988,"Lanius ludovicianus"
"larinioides_cornutus","Larinioides_cornutus","Catalogue of Life",0.988,"Larinioides cornutus"
"larus_argentatus","Larus_argentatus","Catalogue of Life",0.988,"Larus argentatus"
"larus_atricilla","Larus_atricilla","Catalogue of Life",0.988,"Larus atricilla"
"larus_californicus","Larus_californicus","Catalogue of Life",0.988,"Larus californicus"
"larus_canus","Larus_canus","Catalogue of Life",0.988,"Larus canus"
"larus_delawarensis","Larus_delawarensis","Catalogue of Life",0.988,"Larus delawarensis"
"larus_glaucescens","Larus_glaucescens","Catalogue of Life",0.988,"Larus glaucescens"
"larus_philadelphia","Larus_philadelphia","Catalogue of Life",0.988,"Larus philadelphia"
"larus_pipixcan","Larus_pipixcan","Catalogue of Life",0.988,"Larus pipixcan"
"larus_ridibundus","Larus_ridibundus","Catalogue of Life",0.988,"Larus ridibundus"
"lasioderma_serricorne","Lasioderma_serricorne","Wikispecies",0.988,"Lasioderma serricorne"
"lasionycteris_noctivagans","Lasionycteris_noctivagans","Catalogue of Life",0.988,"Lasionycteris noctivagans"
"lasiorhinus_krefftii","Lasiorhinus_krefftii","Catalogue of Life",0.988,"Lasiorhinus krefftii"
"lasiorhinus_latifrons","Lasiorhinus_latifrons","Catalogue of Life",0.988,"Lasiorhinus latifrons"
"lasiurus_blossevillii","Lasiurus_blossevillii","Catalogue of Life",0.988,"Lasiurus blossevillii"
"lasiurus_borealis","Lasiurus_borealis","Catalogue of Life",0.988,"Lasiurus borealis"
"lasiurus_cinereus","Lasiurus_cinereus","Catalogue of Life",0.988,"Lasiurus cinereus"
"lasiurus_ega","Lasiurus_ega","Catalogue of Life",0.988,"Lasiurus ega"
"lasiurus_intermedius","Lasiurus_intermedius","Catalogue of Life",0.988,"Lasiurus intermedius"
"lasiurus_seminolus","Lasiurus_seminolus","Catalogue of Life",0.988,"Lasiurus seminolus"
"lasmigona_complanata","Lasmigona_complanata","Catalogue of Life",0.988,"Lasmigona complanata"
"lasmigona_compressa","Lasmigona_compressa","Catalogue of Life",0.988,"Lasmigona compressa"
"lasmigona_costata","Lasmigona_costata","Catalogue of Life",0.988,"Lasmigona costata"
"laterallus_ruber","Laterallus_ruber","Catalogue of Life",0.988,"Laterallus ruber"
"lates_calcarifer","Lates_calcarifer","Catalogue of Life",0.988,"Lates calcarifer"
"lates_niloticus","Lates_niloticus","Catalogue of Life",0.988,"Lates niloticus"
"laticauda_colubrina","Laticauda_colubrina","Catalogue of Life",0.988,"Laticauda colubrina"
"latimeria_chalumnae","Latimeria_chalumnae","Catalogue of Life",0.988,"Latimeria chalumnae"
"latrodectus_hasselti","Latrodectus_hasselti","Catalogue of Life",0.988,"Latrodectus hasselti"
"latrodectus_hesperus","Latrodectus_hesperus","Catalogue of Life",0.988,"Latrodectus hesperus"
"latrodectus_mactans","Latrodectus_mactans","Catalogue of Life",0.988,"Latrodectus mactans"
"lavia_frons","Lavia_frons","Catalogue of Life",0.988,"Lavia frons"
"legatus_leucophaius","Legatus_leucophaius","Catalogue of Life",0.988,"Legatus leucophaius"
"leiopelma_hamiltoni","Leiopelma_hamiltoni","Catalogue of Life",0.988,"Leiopelma hamiltoni"
"leiostomus_xanthurus","Leiostomus_xanthurus","Catalogue of Life",0.988,"Leiostomus xanthurus"
"leiurus_quinquestriatus","Leiurus_quinquestriatus","Catalogue of Life",0.988,"Leiurus quinquestriatus"
"lemmiscus_curtatus","Lemmiscus_curtatus","Catalogue of Life",0.988,"Lemmiscus curtatus"
"lemmus_lemmus","Lemmus_lemmus","Catalogue of Life",0.988,"Lemmus lemmus"
"lemmus_sibiricus","Lemmus_sibiricus","Catalogue of Life",0.988,"Lemmus sibiricus"
"lemniscomys_barbarus","Lemniscomys_barbarus","Catalogue of Life",0.988,"Lemniscomys barbarus"
"lemur_catta","Lemur_catta","Catalogue of Life",0.988,"Lemur catta"
"leontopithecus_caissara","Leontopithecus_caissara","Catalogue of Life",0.988,"Leontopithecus caissara"
"leontopithecus_chrysomelas","Leontopithecus_chrysomelas","Catalogue of Life",0.988,"Leontopithecus chrysomelas"
"leontopithecus_chrysopygus","Leontopithecus_chrysopygus","Catalogue of Life",0.988,"Leontopithecus chrysopygus"
"leontopithecus_rosalia","Leontopithecus_rosalia","Catalogue of Life",0.988,"Leontopithecus rosalia"
"leopardus_colocolo","Leopardus_colocolo","Catalogue of Life",0.988,"Leopardus colocolo"
"leopardus_geoffroyi","Leopardus_geoffroyi","Catalogue of Life",0.988,"Leopardus geoffroyi"
"leopardus_guigna","Leopardus_guigna","Catalogue of Life",0.988,"Leopardus guigna"
"leopardus_jacobitus","Leopardus_jacobitus","Catalogue of Life",0.988,"Leopardus jacobitus"
"leopardus_pardalis","Leopardus_pardalis","Catalogue of Life",0.988,"Leopardus pardalis"
"leopardus_tigrinus","Leopardus_tigrinus","Catalogue of Life",0.988,"Leopardus tigrinus"
"leopardus_wiedii","Leopardus_wiedii","Catalogue of Life",0.988,"Leopardus wiedii"
"lepas_anatifera","Lepas_anatifera","ITIS",0.988,"Lepas anatifera"
"lepidochelys_kempii","Lepidochelys_kempii","Catalogue of Life",0.988,"Lepidochelys kempii"
"lepidochelys_olivacea","Lepidochelys_olivacea","Catalogue of Life",0.988,"Lepidochelys olivacea"
"lepidosiren_paradoxa","Lepidosiren_paradoxa","Catalogue of Life",0.988,"Lepidosiren paradoxa"
"lepidurus_packardi","Lepidurus_packardi","ITIS",0.988,"Lepidurus packardi"
"lepilemur_edwardsi","Lepilemur_edwardsi","Catalogue of Life",0.988,"Lepilemur edwardsi"
"lepilemur_leucopus","Lepilemur_leucopus","Catalogue of Life",0.988,"Lepilemur leucopus"
"lepilemur_mustelinus","Lepilemur_mustelinus","Catalogue of Life",0.988,"Lepilemur mustelinus"
"lepilemur_septentrionalis","Lepilemur_septentrionalis","Catalogue of Life",0.988,"Lepilemur septentrionalis"
"lepisma_saccharina","Lepisma_saccharina","ITIS",0.988,"Lepisma saccharina"
"lepisosteus_oculatus","Lepisosteus_oculatus","Catalogue of Life",0.988,"Lepisosteus oculatus"
"lepisosteus_osseus","Lepisosteus_osseus","Catalogue of Life",0.988,"Lepisosteus osseus"
"lepisosteus_platostomus","Lepisosteus_platostomus","Catalogue of Life",0.988,"Lepisosteus platostomus"
"lepisosteus_platyrhincus","Lepisosteus_platyrhincus","Catalogue of Life",0.988,"Lepisosteus platyrhincus"
"lepomis_cyanellus","Lepomis_cyanellus","Catalogue of Life",0.988,"Lepomis cyanellus"
"lepomis_gibbosus","Lepomis_gibbosus","Catalogue of Life",0.988,"Lepomis gibbosus"
"lepomis_macrochirus","Lepomis_macrochirus","Catalogue of Life",0.988,"Lepomis macrochirus"
"lepomis_megalotis","Lepomis_megalotis","Catalogue of Life",0.988,"Lepomis megalotis"
"lepomis_microlophus","Lepomis_microlophus","Catalogue of Life",0.988,"Lepomis microlophus"
"leporillus_conditor","Leporillus_conditor","Catalogue of Life",0.988,"Leporillus conditor"
"leptailurus_serval","Leptailurus_serval","Catalogue of Life",0.988,"Leptailurus serval"
"leptinotarsa_decemlineata","Leptinotarsa_decemlineata","ITIS",0.988,"Leptinotarsa decemlineata"
"leptodea_fragilis","Leptodea_fragilis","Catalogue of Life",0.988,"Leptodea fragilis"
"leptodea_leptodon","Leptodea_leptodon","Catalogue of Life",0.988,"Leptodea leptodon"
"leptodeira_septentrionalis","Leptodeira_septentrionalis","Catalogue of Life",0.988,"Leptodeira septentrionalis"
"leptonychotes_weddellii","Leptonychotes_weddellii","Catalogue of Life",0.988,"Leptonychotes weddellii"
"leptonycteris_nivalis","Leptonycteris_nivalis","Catalogue of Life",0.988,"Leptonycteris nivalis"
"leptonycteris_yerbabuenae","Leptonycteris_yerbabuenae","Catalogue of Life",0.988,"Leptonycteris yerbabuenae"
"leptoptilos_crumeniferus","Leptoptilos_crumeniferus","Catalogue of Life",0.988,"Leptoptilos crumeniferus"
"leptoptilos_dubius","Leptoptilos_dubius","Catalogue of Life",0.988,"Leptoptilos dubius"
"leptotyphlops_dulcis","Leptotyphlops_dulcis","Catalogue of Life",0.988,"Leptotyphlops dulcis"
"lepus_alleni","Lepus_alleni","Catalogue of Life",0.988,"Lepus alleni"
"lepus_americanus","Lepus_americanus","Catalogue of Life",0.988,"Lepus americanus"
"lepus_arcticus","Lepus_arcticus","Catalogue of Life",0.988,"Lepus arcticus"
"lepus_californicus","Lepus_californicus","Catalogue of Life",0.988,"Lepus californicus"
"lepus_callotis","Lepus_callotis","Catalogue of Life",0.988,"Lepus callotis"
"lepus_capensis","Lepus_capensis","Catalogue of Life",0.988,"Lepus capensis"
"lepus_castroviejoi","Lepus_castroviejoi","Catalogue of Life",0.988,"Lepus castroviejoi"
"lepus_corsicanus","Lepus_corsicanus","Catalogue of Life",0.988,"Lepus corsicanus"
"lepus_europaeus","Lepus_europaeus","Catalogue of Life",0.988,"Lepus europaeus"
"lepus_hainanus","Lepus_hainanus","Catalogue of Life",0.988,"Lepus hainanus"
"lepus_insularis","Lepus_insularis","Catalogue of Life",0.988,"Lepus insularis"
"lepus_nigricollis","Lepus_nigricollis","Catalogue of Life",0.988,"Lepus nigricollis"
"lepus_oiostolus","Lepus_oiostolus","Catalogue of Life",0.988,"Lepus oiostolus"
"lepus_othus","Lepus_othus","Catalogue of Life",0.988,"Lepus othus"
"lepus_saxatilis","Lepus_saxatilis","Catalogue of Life",0.988,"Lepus saxatilis"
"lepus_tibetanus","Lepus_tibetanus","Catalogue of Life",0.988,"Lepus tibetanus"
