"mentionned_species","canonical_name","gbif_id","status","match_type","accepted_species","accepted_gbif_id","order","family"
"mops_mops","Mops mops",2433072,"ACCEPTED","EXACT","Mops mops",2433072,"Chiroptera","Molossidae"
"mops_nanulus","Mops nanulus",2433077,"ACCEPTED","EXACT","Mops nanulus",2433077,"Chiroptera","Molossidae"
"mops_niveiventer","Mops niveiventer",2433073,"ACCEPTED","EXACT","Mops niveiventer",2433073,"Chiroptera","Molossidae"
"mops_petersoni","Mops petersoni",2433078,"ACCEPTED","EXACT","Mops petersoni",2433078,"Chiroptera","Molossidae"
"mops_sarasinorum","Mops sarasinorum",2433068,"ACCEPTED","EXACT","Mops sarasinorum",2433068,"Chiroptera","Molossidae"
"mops_spurrelli","Mops spurrelli",2433074,"ACCEPTED","EXACT","Mops spurrelli",2433074,"Chiroptera","Molossidae"
"mops_thersites","Mops thersites",2433079,"ACCEPTED","EXACT","Mops thersites",2433079,"Chiroptera","Molossidae"
"mops_trevori","Mops trevori",2433069,"ACCEPTED","EXACT","Mops trevori",2433069,"Chiroptera","Molossidae"
"morelia_viridis","Morelia viridis",5225681,"ACCEPTED","EXACT","Morelia viridis",5225681,"Squamata","Pythonidae"
"mormoops_blainvillei","Mormoops blainvillii",2432760,"ACCEPTED","FUZZY","Mormoops blainvillii",2432760,"Chiroptera","Mormoopidae"
"mormoops_megalophylla","Mormoops megalophylla",2432759,"ACCEPTED","EXACT","Mormoops megalophylla",2432759,"Chiroptera","Mormoopidae"
"mormopterus_acetabulosus","Mormopterus acetabulosus",2433052,"ACCEPTED","EXACT","Mormopterus acetabulosus",2433052,"Chiroptera","Molossidae"
"mormopterus_beccarii","Mormopterus beccarii",2433056,"ACCEPTED","EXACT","Mormopterus beccarii",2433056,"Chiroptera","Molossidae"
"mormopterus_doriae","Mormopterus doriae",2433051,"ACCEPTED","EXACT","Mormopterus doriae",2433051,"Chiroptera","Molossidae"
"mormopterus_jugularis","Mormopterus jugularis",2433059,"ACCEPTED","EXACT","Mormopterus jugularis",2433059,"Chiroptera","Molossidae"
"mormopterus_kalinowskii","Mormopterus kalinowskii",2433055,"ACCEPTED","EXACT","Mormopterus kalinowskii",2433055,"Chiroptera","Molossidae"
"mormopterus_loriae","Mormopterus loriae",4266547,"ACCEPTED","EXACT","Mormopterus loriae",4266547,"Chiroptera","Molossidae"
"mormopterus_minutus","Mormopterus minutus",2433050,"ACCEPTED","EXACT","Mormopterus minutus",2433050,"Chiroptera","Molossidae"
"mormopterus_norfolkensis","Mormopterus norfolkensis",2433058,"ACCEPTED","EXACT","Mormopterus norfolkensis",2433058,"Chiroptera","Molossidae"
"mormopterus_phrudus","Mormopterus phrudus",2433049,"ACCEPTED","EXACT","Mormopterus phrudus",2433049,"Chiroptera","Molossidae"
"mormopterus_planiceps","Mormopterus planiceps",2433057,"ACCEPTED","EXACT","Mormopterus planiceps",2433057,"Chiroptera","Molossidae"
"morus_bassanus","Morus bassanus",2480964,"ACCEPTED","EXACT","Morus bassanus",2480964,"Suliformes","Sulidae"
"morus_capensis","Morus capensis",2480963,"ACCEPTED","EXACT","Morus capensis",2480963,"Suliformes","Sulidae"
"moschiola_meminna","Moschiola meminna",2441235,"ACCEPTED","EXACT","Moschiola meminna",2441235,"Artiodactyla","Tragulidae"
"moschus_berezovskii","Moschus berezovskii",2440991,"ACCEPTED","EXACT","Moschus berezovskii",2440991,"Artiodactyla","Moschidae"
"moschus_chrysogaster","Moschus chrysogaster",2440989,"ACCEPTED","EXACT","Moschus chrysogaster",2440989,"Artiodactyla","Moschidae"
"moschus_fuscus","Moschus fuscus",2440990,"ACCEPTED","EXACT","Moschus fuscus",2440990,"Artiodactyla","Moschidae"
"moschus_leucogaster","Moschus leucogaster",4262218,"ACCEPTED","EXACT","Moschus leucogaster",4262218,"Artiodactyla","Moschidae"
"moschus_moschiferus","Moschus moschiferus",2440988,"ACCEPTED","EXACT","Moschus moschiferus",2440988,"Artiodactyla","Moschidae"
"mosia_nigrescens","Mosia nigrescens",5218733,"ACCEPTED","EXACT","Mosia nigrescens",5218733,"Chiroptera","Emballonuridae"
"mungos_gambianus","Mungos gambianus",5219097,"ACCEPTED","EXACT","Mungos gambianus",5219097,"Carnivora","Herpestidae"
"mungos_mungo","Mungos mungo",5219080,"ACCEPTED","EXACT","Mungos mungo",5219080,"Carnivora","Herpestidae"
"mungotictis_decemlineata","Mungotictis decemlineata",2433518,"ACCEPTED","EXACT","Mungotictis decemlineata",2433518,"Carnivora","Eupleridae"
"muntiacus_atherodes","Muntiacus atherodes",2440942,"ACCEPTED","EXACT","Muntiacus atherodes",2440942,"Artiodactyla","Cervidae"
"muntiacus_crinifrons","Muntiacus crinifrons",2440945,"ACCEPTED","EXACT","Muntiacus crinifrons",2440945,"Artiodactyla","Cervidae"
"muntiacus_feae","Muntiacus feae",2440944,"ACCEPTED","EXACT","Muntiacus feae",2440944,"Artiodactyla","Cervidae"
"muntiacus_gongshanensis","Muntiacus gongshanensis",2440947,"ACCEPTED","EXACT","Muntiacus gongshanensis",2440947,"Artiodactyla","Cervidae"
"muntiacus_muntjak","Muntiacus muntjak",2440943,"ACCEPTED","EXACT","Muntiacus muntjak",2440943,"Artiodactyla","Cervidae"
"muntiacus_putaoensis","Muntiacus putaoensis",4262430,"ACCEPTED","EXACT","Muntiacus putaoensis",4262430,"Artiodactyla","Cervidae"
"muntiacus_reevesi","Muntiacus reevesi",2440946,"ACCEPTED","EXACT","Muntiacus reevesi",2440946,"Artiodactyla","Cervidae"
"muntiacus_rooseveltorum","Muntiacus rooseveltorum",4262419,"ACCEPTED","EXACT","Muntiacus rooseveltorum",4262419,"Artiodactyla","Cervidae"
"muntiacus_truongsonensis","Muntiacus truongsonensis",4262432,"ACCEPTED","EXACT","Muntiacus truongsonensis",4262432,"Artiodactyla","Cervidae"
"muntiacus_vuquangensis","Muntiacus vuquangensis",4262425,"ACCEPTED","EXACT","Muntiacus vuquangensis",4262425,"Artiodactyla","Cervidae"
"murexechinus_melanurus","Murexechinus melanurus",2435415,"ACCEPTED","EXACT","Murexechinus melanurus",2435415,"Dasyuromorphia","Dasyuridae"
"murexia_longicaudata","Murexia longicaudata",2435424,"ACCEPTED","EXACT","Murexia longicaudata",2435424,"Dasyuromorphia","Dasyuridae"
"muriculus_imberbis","Muriculus imberbis",2438063,"ACCEPTED","EXACT","Muriculus imberbis",2438063,"Rodentia","Muridae"
"murina_aenea","Murina aenea",2432318,"ACCEPTED","EXACT","Murina aenea",2432318,"Chiroptera","Vespertilionidae"
"murina_aurata","Murina aurata",2432324,"ACCEPTED","EXACT","Murina aurata",2432324,"Chiroptera","Vespertilionidae"
"murina_cyclotis","Murina cyclotis",2432329,"ACCEPTED","EXACT","Murina cyclotis",2432329,"Chiroptera","Vespertilionidae"
"murina_florium","Murina florium",2432319,"ACCEPTED","EXACT","Murina florium",2432319,"Chiroptera","Vespertilionidae"
"murina_grisea","Murina grisea",2432320,"SYNONYM","EXACT","Harpiola grisea",5787724,"Chiroptera","Vespertilionidae"
"murina_huttoni","Murina huttonii",8307118,"ACCEPTED","FUZZY","Murina huttonii",8307118,"Chiroptera","Vespertilionidae"
"murina_leucogaster","Murina leucogaster",2432330,"ACCEPTED","EXACT","Murina leucogaster",2432330,"Chiroptera","Vespertilionidae"
"murina_puta","Murina puta",2432321,"ACCEPTED","EXACT","Murina puta",2432321,"Chiroptera","Vespertilionidae"
"murina_rozendaali","Murina rozendaali",2432327,"ACCEPTED","EXACT","Murina rozendaali",2432327,"Chiroptera","Vespertilionidae"
"murina_silvatica","Murina silvatica",2432331,"ACCEPTED","EXACT","Murina silvatica",2432331,"Chiroptera","Vespertilionidae"
"murina_suilla","Murina suilla",2432322,"ACCEPTED","EXACT","Murina suilla",2432322,"Chiroptera","Vespertilionidae"
"murina_tenebrosa","Murina tenebrosa",2432328,"ACCEPTED","EXACT","Murina tenebrosa",2432328,"Chiroptera","Vespertilionidae"
"murina_tubinaris","Murina tubinaris",2432332,"ACCEPTED","EXACT","Murina tubinaris",2432332,"Chiroptera","Vespertilionidae"
"murina_ussuriensis","Murina ussuriensis",2432323,"ACCEPTED","EXACT","Murina ussuriensis",2432323,"Chiroptera","Vespertilionidae"
"mus_booduga","Mus booduga",2438798,"ACCEPTED","EXACT","Mus booduga",2438798,"Rodentia","Muridae"
"mus_bufo","Mus bufo",2438788,"ACCEPTED","EXACT","Mus bufo",2438788,"Rodentia","Muridae"
"mus_caroli","Mus caroli",2438800,"ACCEPTED","EXACT","Mus caroli",2438800,"Rodentia","Muridae"
"mus_cervicolor","Mus cervicolor",2438776,"ACCEPTED","EXACT","Mus cervicolor",2438776,"Rodentia","Muridae"
"mus_indutus","Mus indutus",2438806,"SYNONYM","EXACT","Zyzomys argurus",2439331,"Rodentia","Muridae"
"mus_mahomet","Mus mahomet",2438795,"ACCEPTED","EXACT","Mus mahomet",2438795,"Rodentia","Muridae"
"mus_mayori","Mus mayori",2438809,"ACCEPTED","EXACT","Mus mayori",2438809,"Rodentia","Muridae"
"mus_minutoides","Mus minutoides",2438796,"ACCEPTED","EXACT","Mus minutoides",2438796,"Rodentia","Muridae"
"mus_musculoides","Mus musculoides",2438786,"ACCEPTED","EXACT","Mus musculoides",2438786,"Rodentia","Muridae"
"mus_musculus","Mus musculus",7429082,"ACCEPTED","EXACT","Mus musculus",7429082,"Rodentia","Muridae"
"mus_platythrix","Mus platythrix",2438801,"ACCEPTED","EXACT","Mus platythrix",2438801,"Rodentia","Muridae"
"mus_setulosus","Mus setulosus",2438777,"ACCEPTED","EXACT","Mus setulosus",2438777,"Rodentia","Muridae"
"mus_setzeri","Mus setzeri",2438803,"ACCEPTED","EXACT","Mus setzeri",2438803,"Rodentia","Muridae"
"mus_spicilegus","Mus spicilegus",2438805,"ACCEPTED","EXACT","Mus spicilegus",2438805,"Rodentia","Muridae"
"mus_spretus","Mus spretus",2438793,"ACCEPTED","EXACT","Mus spretus",2438793,"Rodentia","Muridae"
"mus_tenellus","Mus tenellus",2438782,"ACCEPTED","EXACT","Mus tenellus",2438782,"Rodentia","Muridae"
"mus_triton","Mus triton",2438784,"ACCEPTED","EXACT","Mus triton",2438784,"Rodentia","Muridae"
"musca_domestica","Musca domestica",1524843,"ACCEPTED","EXACT","Musca domestica",1524843,"Diptera","Muscidae"
"muscardinus_avellanarius","Muscardinus avellanarius",2439658,"ACCEPTED","EXACT","Muscardinus avellanarius",2439658,"Rodentia","Gliridae"
"musonycteris_harrisoni","Musonycteris harrisoni",2433321,"ACCEPTED","EXACT","Musonycteris harrisoni",2433321,"Chiroptera","Phyllostomidae"
"mustela_africana","Mustela africana",5219066,"ACCEPTED","EXACT","Mustela africana",5219066,"Carnivora","Mustelidae"
"mustela_altaica","Mustela altaica",5218963,"ACCEPTED","EXACT","Mustela altaica",5218963,"Carnivora","Mustelidae"
"mustela_erminea","Mustela erminea",5219019,"ACCEPTED","EXACT","Mustela erminea",5219019,"Carnivora","Mustelidae"
"mustela_eversmanii","Mustela eversmanii",5219057,"ACCEPTED","EXACT","Mustela eversmanii",5219057,"Carnivora","Mustelidae"
"mustela_felipei","Mustela felipei",5219069,"ACCEPTED","EXACT","Mustela felipei",5219069,"Carnivora","Mustelidae"
"mustela_frenata","Mustela frenata",5218919,"ACCEPTED","EXACT","Mustela frenata",5218919,"Carnivora","Mustelidae"
"mustela_itatsi","Mustela itatsi",5218962,"ACCEPTED","EXACT","Mustela itatsi",5218962,"Carnivora","Mustelidae"
"mustela_kathiah","Mustela kathiah",5218969,"ACCEPTED","EXACT","Mustela kathiah",5218969,"Carnivora","Mustelidae"
"mustela_lutreola","Mustela lutreola",5219007,"ACCEPTED","EXACT","Mustela lutreola",5219007,"Carnivora","Mustelidae"
"mustela_lutreolina","Mustela lutreolina",5219070,"ACCEPTED","EXACT","Mustela lutreolina",5219070,"Carnivora","Mustelidae"
"mustela_nigripes","Mustela nigripes",5218985,"ACCEPTED","EXACT","Mustela nigripes",5218985,"Carnivora","Mustelidae"
"mustela_nivalis","Mustela nivalis",5218987,"ACCEPTED","EXACT","Mustela nivalis",5218987,"Carnivora","Mustelidae"
"mustela_nudipes","Mustela nudipes",5219015,"ACCEPTED","EXACT","Mustela nudipes",5219015,"Carnivora","Mustelidae"
"mustela_putorius","Mustela putorius",5218911,"ACCEPTED","EXACT","Mustela putorius",5218911,"Carnivora","Mustelidae"
"mustela_putorius_furo","Mustela putorius furo",5218913,"ACCEPTED","EXACT","Mustela putorius",5218911,"Carnivora","Mustelidae"
"mustela_sibirica","Mustela sibirica",5218972,"ACCEPTED","EXACT","Mustela sibirica",5218972,"Carnivora","Mustelidae"
"mustela_strigidorsa","Mustela strigidorsa",5219018,"ACCEPTED","EXACT","Mustela strigidorsa",5219018,"Carnivora","Mustelidae"
"mustela_subpalmata","Mustela subpalmata",5218986,"ACCEPTED","EXACT","Mustela subpalmata",5218986,"Carnivora","Mustelidae"
"mycocepurus_smithii","Mycocepurus smithii",1319446,"ACCEPTED","EXACT","Mycocepurus smithii",1319446,"Hymenoptera","Formicidae"
"mycteria_americana","Mycteria americana",2481937,"ACCEPTED","EXACT","Mycteria americana",2481937,"Ciconiiformes","Ciconiidae"
"mycteria_leucocephala","Mycteria leucocephala",2481938,"ACCEPTED","EXACT","Mycteria leucocephala",2481938,"Ciconiiformes","Ciconiidae"
"mydaus_javanensis","Mydaus javanensis",2434845,"ACCEPTED","EXACT","Mydaus javanensis",2434845,"Carnivora","Mephitidae"
"mydaus_marchei","Mydaus marchei",2434844,"ACCEPTED","EXACT","Mydaus marchei",2434844,"Carnivora","Mephitidae"
"myiarchus_cinerascens","Myiarchus cinerascens",2483600,"ACCEPTED","EXACT","Myiarchus cinerascens",2483600,"Passeriformes","Tyrannidae"
"myiarchus_crinitus","Myiarchus crinitus",2483597,"ACCEPTED","EXACT","Myiarchus crinitus",2483597,"Passeriformes","Tyrannidae"
"myiopsitta_monachus","Myiopsitta monachus",2479407,"ACCEPTED","EXACT","Myiopsitta monachus",2479407,"Psittaciformes","Psittacidae"
"mylomys_dybowskii","Mylomys dybowskii",2439321,"ACCEPTED","EXACT","Mylomys dybowskii",2439321,"Rodentia","Muridae"
"myocastor_coypus","Myocastor coypus",4264680,"ACCEPTED","EXACT","Myocastor coypus",4264680,"Rodentia","Myocastoridae"
"myodes_californicus","Myodes californicus",5706763,"ACCEPTED","EXACT","Myodes californicus",5706763,"Rodentia","Cricetidae"
"myodes_centralis","Myodes centralis",5706767,"ACCEPTED","EXACT","Myodes centralis",5706767,"Rodentia","Cricetidae"
"myodes_gapperi","Myodes gapperi",5706760,"ACCEPTED","EXACT","Myodes gapperi",5706760,"Rodentia","Cricetidae"
"myodes_glareolus","Myodes glareolus",5706764,"ACCEPTED","EXACT","Myodes glareolus",5706764,"Rodentia","Cricetidae"
"myodes_rufocanus","Myodes rufocanus",5706769,"ACCEPTED","EXACT","Myodes rufocanus",5706769,"Rodentia","Cricetidae"
"myodes_rutilus","Myodes rutilus",5706762,"ACCEPTED","EXACT","Myodes rutilus",5706762,"Rodentia","Cricetidae"
"myodes_smithii","Myodes smithii",5706770,"ACCEPTED","EXACT","Myodes smithii",5706770,"Rodentia","Cricetidae"
"myoictis_melas","Myoictis melas",2435443,"ACCEPTED","EXACT","Myoictis melas",2435443,"Dasyuromorphia","Dasyuridae"
"myomyscus_verreauxii","Myomyscus verreauxii",4264895,"ACCEPTED","EXACT","Myomyscus verreauxii",4264895,"Rodentia","Muridae"
"myonycteris_brachycephala","Myonycteris brachycephala",2432941,"ACCEPTED","EXACT","Myonycteris brachycephala",2432941,"Chiroptera","Pteropodidae"
"myonycteris_relicta","Myonycteris relicta",2432943,"ACCEPTED","EXACT","Myonycteris relicta",2432943,"Chiroptera","Pteropodidae"
"myonycteris_torquata","Myonycteris torquata",2432942,"ACCEPTED","EXACT","Myonycteris torquata",2432942,"Chiroptera","Pteropodidae"
"myoprocta_acouchy","Myoprocta acouchy",2437590,"ACCEPTED","EXACT","Myoprocta acouchy",2437590,"Rodentia","Dasyproctidae"
"myoprocta_pratti","Myoprocta pratti",4264701,"ACCEPTED","EXACT","Myoprocta pratti",4264701,"Rodentia","Dasyproctidae"
"myopterus_daubentonii","Myopterus daubentonii",5218710,"ACCEPTED","EXACT","Myopterus daubentonii",5218710,"Chiroptera","Molossidae"
"myopterus_whitleyi","Myopterus whitleyi",5218709,"ACCEPTED","EXACT","Myopterus whitleyi",5218709,"Chiroptera","Molossidae"
"myopus_schisticolor","Myopus schisticolor",2439358,"ACCEPTED","EXACT","Myopus schisticolor",2439358,"Rodentia","Cricetidae"
"myosciurus_pumilio","Myosciurus pumilio",2437288,"ACCEPTED","EXACT","Myosciurus pumilio",2437288,"Rodentia","Sciuridae"
"myosorex_babaulti","Myosorex babaulti",2435925,"ACCEPTED","EXACT","Myosorex babaulti",2435925,"Soricomorpha","Soricidae"
"myosorex_cafer","Myosorex cafer",2435919,"ACCEPTED","EXACT","Myosorex cafer",2435919,"Soricomorpha","Soricidae"
"myosorex_geata","Myosorex geata",2435933,"ACCEPTED","EXACT","Myosorex geata",2435933,"Soricomorpha","Soricidae"
"myosorex_varius","Myosorex varius",2435929,"ACCEPTED","EXACT","Myosorex varius",2435929,"Soricomorpha","Soricidae"
"myospalax_myospalax","Myospalax myospalax",2439121,"ACCEPTED","EXACT","Myospalax myospalax",2439121,"Rodentia","Spalacidae"
"myospalax_psilurus","Myospalax psilurus",2439125,"ACCEPTED","EXACT","Myospalax psilurus",2439125,"Rodentia","Spalacidae"
"myotis_abei","Myotis abei",2432391,"ACCEPTED","EXACT","Myotis abei",2432391,"Chiroptera","Vespertilionidae"
"myotis_adversus","Myotis adversus",2432450,"ACCEPTED","EXACT","Myotis adversus",2432450,"Chiroptera","Vespertilionidae"
"myotis_aelleni","Myotis aelleni",2432437,"ACCEPTED","EXACT","Myotis aelleni",2432437,"Chiroptera","Vespertilionidae"
"myotis_albescens","Myotis albescens",2432424,"ACCEPTED","EXACT","Myotis albescens",2432424,"Chiroptera","Vespertilionidae"
"myotis_altarium","Myotis altarium",2432407,"ACCEPTED","EXACT","Myotis altarium",2432407,"Chiroptera","Vespertilionidae"
"myotis_annectans","Myotis annectans",2432395,"ACCEPTED","EXACT","Myotis annectans",2432395,"Chiroptera","Vespertilionidae"
"myotis_atacamensis","Myotis atacamensis",2432457,"ACCEPTED","EXACT","Myotis atacamensis",2432457,"Chiroptera","Vespertilionidae"
"myotis_auriculus","Myotis auriculus",2432438,"ACCEPTED","EXACT","Myotis auriculus",2432438,"Chiroptera","Vespertilionidae"
"myotis_australis","Myotis australis",2432442,"ACCEPTED","EXACT","Myotis australis",2432442,"Chiroptera","Vespertilionidae"
"myotis_austroriparius","Myotis austroriparius",2432451,"ACCEPTED","EXACT","Myotis austroriparius",2432451,"Chiroptera","Vespertilionidae"
"myotis_bechsteinii","Myotis bechsteinii",2432427,"ACCEPTED","EXACT","Myotis bechsteinii",2432427,"Chiroptera","Vespertilionidae"
"myotis_blythii","Myotis blythii",2432414,"ACCEPTED","EXACT","Myotis blythii",2432414,"Chiroptera","Vespertilionidae"
"myotis_bocagii","Myotis bocagii",7261886,"ACCEPTED","EXACT","Myotis bocagii",7261886,"Chiroptera","Vespertilionidae"
"myotis_bombinus","Myotis bombinus",2432462,"ACCEPTED","EXACT","Myotis bombinus",2432462,"Chiroptera","Vespertilionidae"
"myotis_brandtii","Myotis brandtii",7261875,"ACCEPTED","EXACT","Myotis brandtii",7261875,"Chiroptera","Vespertilionidae"
"myotis_californicus","Myotis californicus",2432425,"ACCEPTED","EXACT","Myotis californicus",2432425,"Chiroptera","Vespertilionidae"
"myotis_capaccinii","Myotis capaccinii",2432430,"ACCEPTED","EXACT","Myotis capaccinii",2432430,"Chiroptera","Vespertilionidae"
"myotis_chiloensis","Myotis chiloensis",2432419,"ACCEPTED","EXACT","Myotis chiloensis",2432419,"Chiroptera","Vespertilionidae"
"myotis_chinensis","Myotis chinensis",2432403,"ACCEPTED","EXACT","Myotis chinensis",2432403,"Chiroptera","Vespertilionidae"
"myotis_ciliolabrum","Myotis ciliolabrum",2432456,"ACCEPTED","EXACT","Myotis ciliolabrum",2432456,"Chiroptera","Vespertilionidae"
"myotis_cobanensis","Myotis cobanensis",2432466,"ACCEPTED","EXACT","Myotis cobanensis",2432466,"Chiroptera","Vespertilionidae"
"myotis_dasycneme","Myotis dasycneme",2432452,"ACCEPTED","EXACT","Myotis dasycneme",2432452,"Chiroptera","Vespertilionidae"
"myotis_daubentonii","Myotis daubentonii",2432439,"ACCEPTED","EXACT","Myotis daubentonii",2432439,"Chiroptera","Vespertilionidae"
"myotis_dominicensis","Myotis dominicensis",2432408,"ACCEPTED","EXACT","Myotis dominicensis",2432408,"Chiroptera","Vespertilionidae"
"myotis_elegans","Myotis elegans",2432396,"ACCEPTED","EXACT","Myotis elegans",2432396,"Chiroptera","Vespertilionidae"
"myotis_emarginatus","Myotis emarginatus",2432470,"ACCEPTED","EXACT","Myotis emarginatus",2432470,"Chiroptera","Vespertilionidae"
"myotis_evotis","Myotis evotis",2432413,"ACCEPTED","EXACT","Myotis evotis",2432413,"Chiroptera","Vespertilionidae"
"myotis_evotis_milleri","Myotis evotis milleri",4266441,"ACCEPTED","EXACT","Myotis evotis",2432413,"Chiroptera","Vespertilionidae"
"myotis_findleyi","Myotis findleyi",2432458,"ACCEPTED","EXACT","Myotis findleyi",2432458,"Chiroptera","Vespertilionidae"
