"accepted_gbif_id","species","status","order","family","class","carnivore_vertebrate","carnivore_invertebrate","herbivore_plantseed","herbivore_fruitnect","diet_invertebrate","diet_vertebrate_endo","diet_vertebrate_ecto","diet_vertebrate_fish","diet_vertebrate_unk","diet_eggs","diet_scav","diet_plant","diet_seed","diet_fruit","diet_nect","diet_detritus","diet_dung","diet_microbes","omnivore","mycophage","detritivore","coprophage","stores_or_caches_food","filter_feeding","endothermic","ectothermic","heterothermic","homoiothermic","bilateral_symmetry","radial_symmetry","polymorphic","poisonous","venomous","bodymass_kg","mass_extreme_low_kg","mass_extreme_high_kg","mass_adult_average_kg","mass_adult_female_average_kg","mass_adult_male_average_kg","mass_embryo_average_kg","mass_weanling_average_kg","mass_female_average_kg","mass_male_average_kg","bodylength_m","length_extreme_low_m","length_extreme_high_m","length_adult_female_average_m","length_embryo_average_m","length_neonate_average_m","length_adult_average_m","length_adult_male_average_m","length_female_average_m","length_male_average_m","wingspan_average_m","wingspan_extreme_low_m","wingspan_extreme_high_m","basal_metabolic_rate"
2427187,"lithobates_virgatipes","ACCEPTED","Anura","Ranidae","amphibia",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535,0.041,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441093,"litocranius_walleri","ACCEPTED","Artiodactyla","Bovidae","mammalia",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,43.5,29,58,NA,NA,NA,NA,NA,NA,NA,1.5,1.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427694,"litoria_caerulea","ACCEPTED","Anura","Hylidae","amphibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427866,"litoria_chloris","ACCEPTED","Anura","Hylidae","amphibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427685,"litoria_infrafrenata","ACCEPTED","Anura","Hylidae","amphibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427726,"litoria_platycephala","ACCEPTED","Anura","Hylidae","amphibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2210417,"livoneca_redmanii","ACCEPTED","Isopoda","Cymothoidae","malacostraca",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740623,"lobesia_botrana","ACCEPTED","Lepidoptera","Tortricidae","insecta",0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,0.006,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434762,"lobodon_carcinophaga","ACCEPTED","Carnivora","Phocidae","mammalia",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,250,200,300,NA,NA,NA,NA,NA,NA,NA,2.22,2.03,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433226,"lonchophylla_bokermanni","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433230,"lonchophylla_dekeyseri","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433225,"lonchophylla_handleyi","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433229,"lonchophylla_hesperia","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433227,"lonchophylla_mordax","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433224,"lonchophylla_robusta","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7394262,"lonchophylla_thomasi","SYNONYM","Chiroptera","Phyllostomidae","mammalia",0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01,0.006,0.014,NA,NA,NA,NA,NA,NA,NA,0.0525,0.045,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433215,"lonchorhina_aurita","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.013,0.01,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433213,"lonchorhina_fernandezi","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433216,"lonchorhina_marinkellei","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433214,"lonchorhina_orinocensis","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439811,"lonchothrix_emiliae","ACCEPTED","Rodentia","Echimyidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433727,"lontra_canadensis","ACCEPTED","Carnivora","Mustelidae","mammalia",1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,9.5,5,14,NA,NA,NA,NA,NA,NA,NA,1.0945,0.889,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433737,"lontra_felina","ACCEPTED","Carnivora","Mustelidae","mammalia",1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.5,3,5,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433738,"lontra_longicaudis","ACCEPTED","Carnivora","Mustelidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10,5,15,NA,NA,NA,NA,NA,NA,NA,0.51,0.36,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433736,"lontra_provocax","ACCEPTED","Carnivora","Mustelidae","mammalia",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,1,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219729,"lophiomys_imhausi","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.755,0.59,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436589,"lophocebus_albigena","ACCEPTED","Primates","Cercopithecidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267096,"lophocebus_aterrimus","ACCEPTED","Primates","Cercopithecidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2498408,"lophodytes_cucullatus","ACCEPTED","Anseriformes","Anatidae","aves",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.61,0.54,0.68,NA,NA,NA,NA,NA,NA,NA,0.445,0.4,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706814,"lophostoma_brasiliense","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706811,"lophostoma_carrikeri","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706817,"lophostoma_evotis","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706813,"lophostoma_schulzi","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706810,"lophostoma_silvicolum","ACCEPTED","Chiroptera","Phyllostomidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437668,"lophuromys_flavopunctatus","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437673,"lophuromys_luteogaster","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437676,"lophuromys_melanonyx","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437672,"lophuromys_nudicaudus","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437669,"lophuromys_rahmi","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437675,"lophuromys_sikapusi","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437674,"lophuromys_woosnami","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439302,"lorentzimys_nouhuysi","ACCEPTED","Rodentia","Muridae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7262073,"loris_lydekkerianus","ACCEPTED","Primates","Lorisidae","mammalia",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.235,0.18,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436626,"loris_tardigradus","ACCEPTED","Primates","Lorisidae","mammalia",1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.177,0.127,0.227,NA,NA,NA,NA,NA,NA,NA,0.2205,0.185,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9629160,"loxia_curvirostra","ACCEPTED","Passeriformes","Fringillidae","aves",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0346,0.0237,0.0454,NA,NA,NA,NA,NA,NA,NA,0.17,0.14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435350,"loxodonta_africana","ACCEPTED","Proboscidea","Elephantidae","mammalia",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4540,3600,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435349,"loxodonta_cyclotis","ACCEPTED","Proboscidea","Elephantidae","mammalia",0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4350,2700,6000,NA,NA,NA,NA,NA,NA,NA,2.23,1.6,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265178,"loxodontomys_micropus","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231618,"loxops_coccineus","ACCEPTED","Passeriformes","Fringillidae","aves",1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.011,0.01,0.012,NA,NA,NA,NA,NA,NA,NA,0.115,0.1,0.13,NA,NA,NA,NA,NA,NA,NA,0.064,0.059,0.069,NA
2226752,"loxorhynchus_crispatus","ACCEPTED","Decapoda","Epialtidae","malacostraca",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5170704,"loxosceles_reclusa","ACCEPTED","Araneae","Sicariidae","arachnida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7831408,"lucanus_elaphus","ACCEPTED","Coleoptera","Lucanidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0.03,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265127,"lundomys_molitor","ACCEPTED","Rodentia","Cricetidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7660710,"luscinia_megarhynchos","ACCEPTED","Passeriformes","Muscicapidae","aves",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.021,0.018,0.023,NA,NA,NA,NA,NA,NA,NA,0.165,0.14,0.17,NA,NA,NA,NA,NA,NA,NA,0.225,0.2,0.24,NA
2433753,"lutra_lutra","ACCEPTED","Carnivora","Mustelidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433752,"lutra_sumatrana","ACCEPTED","Carnivora","Mustelidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439988,"lutreolina_crassicaudata","ACCEPTED","Didelphimorphia","Didelphidae","mammalia",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7201,0.3633,1.0769,NA,NA,NA,NA,NA,NA,NA,0.3043,0.2605,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433686,"lutrogale_perspicillata","ACCEPTED","Carnivora","Mustelidae","mammalia",1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,9,7,11,NA,NA,NA,NA,NA,NA,NA,1.15,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926834,"lycaeides_melissa","ACCEPTED","Lepidoptera","Lycaenidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929697,"lycaena_phlaeas","ACCEPTED","Lepidoptera","Lycaenidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0.024,0.032,NA
5714600,"lycaena_rubidus","ACCEPTED","Lepidoptera","Riodinidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,0.029,0.041,NA
2434340,"lycalopex_culpaeus","ACCEPTED","Carnivora","Canidae","mammalia",1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8.7,3.4,14,NA,NA,NA,NA,NA,NA,NA,0.685,0.445,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434330,"lycalopex_fulvipes","ACCEPTED","Carnivora","Canidae","mammalia",0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434333,"lycalopex_griseus","SYNONYM","Carnivora","Canidae","mammalia",0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,2,4,NA,NA,NA,NA,NA,NA,NA,0.55,0.42,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434333,"lycalopex_gymnocercus","ACCEPTED","Carnivora","Canidae","mammalia",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.35,4.2,6.5,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434326,"lycalopex_sechurae","ACCEPTED","Carnivora","Canidae","mammalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434331,"lycalopex_vetulus","ACCEPTED","Carnivora","Canidae","mammalia",0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.33,2.7,4,NA,NA,NA,NA,NA,NA,NA,0.6125,0.585,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219317,"lycaon_pictus","ACCEPTED","Carnivora","Canidae","mammalia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,27,18,36,NA,NA,NA,NA,NA,NA,NA,0.925,0.75,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820406,"lymantria_dispar","ACCEPTED","Lepidoptera","Erebidae","insecta",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025,0.015,0.035,NA,NA,NA,NA,NA,NA,NA,0.0495,0.037,0.062,NA
2433691,"lyncodon_patagonicus","ACCEPTED","Carnivora","Mustelidae","mammalia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,0.3,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435263,"lynx_canadensis","ACCEPTED","Carnivora","Felidae","mammalia",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.9,4.5,17.3,NA,NA,NA,NA,NA,NA,NA,0.8685,0.67,1.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435240,"lynx_lynx","ACCEPTED","Carnivora","Felidae","mammalia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,27,18,36,NA,NA,NA,NA,NA,NA,NA,1,0.7,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435261,"lynx_pardinus","ACCEPTED","Carnivora","Felidae","mammalia",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.8,11,15,NA,NA,NA,NA,NA,NA,NA,1.05,0.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435246,"lynx_rufus","ACCEPTED","Carnivora","Felidae","mammalia",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,9.5,4,15,NA,NA,NA,NA,NA,NA,NA,0.85,0.65,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
