"accepted_gbif_id","order","family","status","scientific","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_source","diet_certainty","bodymass_value","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_5cat","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","nocturnal","bodymass_comment","record_comment"
7261381,"Artiodactyla","Cervidae","ACCEPTED","Rucervus eldii",0,0,0,0,0,0,20,0,0,80,"Ref_104","ABC",95471.61,"Ref_58","1",5325,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262346,"Artiodactyla","Cervidae","ACCEPTED","Rucervus schomburgki",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",107626.42,"Ref_58","1",5324,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220171,"Artiodactyla","Bovidae","ACCEPTED","Rupicapra pyrenaica",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",30000,"Ref_117","1",5238,"Bovidae","G","A",NA,0,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220170,"Artiodactyla","Bovidae","ACCEPTED","Rupicapra rupicapra",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",26100,"Ref_117","1",5239,"Bovidae","G","A",NA,0,1,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262394,"Artiodactyla","Cervidae","ACCEPTED","Rusa alfredi",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",46475.04,"Ref_58","1",5328,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261388,"Artiodactyla","Cervidae","ACCEPTED","Rusa marianna",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",49457.61,"Ref_58","1",5329,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262397,"Artiodactyla","Cervidae","ACCEPTED","Rusa timorensis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",66375.5,"Ref_58","1",5330,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261386,"Artiodactyla","Cervidae","ACCEPTED","Rusa unicolor",0,0,0,0,0,0,10,0,0,90,"Ref_1","ABC",177522.9,"Ref_58","1",5327,"Cervidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435915,"Soricomorpha","Soricidae","ACCEPTED","Ruwenzorisorex suncoides",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",18.2,"Ref_117","1",3448,"Soricidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433083,"Chiroptera","Emballonuridae","ACCEPTED","Saccolaimus flaviventris",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",42.13,"Ref_117","1",4181,"Emballonuridae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433082,"Chiroptera","Emballonuridae","ACCEPTED","Saccolaimus mixtus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",23.03,"Ref_117","1",4182,"Emballonuridae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433085,"Chiroptera","Emballonuridae","ACCEPTED","Saccolaimus peli",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",100,"Ref_117","1",4183,"Emballonuridae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433084,"Chiroptera","Emballonuridae","ACCEPTED","Saccolaimus saccolaimus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",41.8,"Ref_117","1",4184,"Emballonuridae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706807,"Chiroptera","Emballonuridae","ACCEPTED","Saccopteryx antioquensis",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1",4.72,"Ref_2","Ref_3",4228,"Emballonuridae","A","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218731,"Chiroptera","Emballonuridae","ACCEPTED","Saccopteryx bilineata",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",7.8,"Ref_117","1",4229,"Emballonuridae","A","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218729,"Chiroptera","Emballonuridae","ACCEPTED","Saccopteryx canescens",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",3.38,"Ref_117","1",4230,"Emballonuridae","A","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218732,"Chiroptera","Emballonuridae","ACCEPTED","Saccopteryx gymnura",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",4,"Ref_117","1",4231,"Emballonuridae","A","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218730,"Chiroptera","Emballonuridae","ACCEPTED","Saccopteryx leptura",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",4.72,"Ref_117","1",4227,"Emballonuridae","A","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438948,"Rodentia","Nesomyidae","ACCEPTED","Saccostomus campestris",10,0,0,0,0,0,20,0,70,0,"Ref_1","ABC",51.23,"Ref_117","1",1338,"Nesomyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438949,"Rodentia","Nesomyidae","ACCEPTED","Saccostomus mearnsi",10,0,0,0,0,0,20,0,70,0,"Ref_1","ABC",45.5,"Ref_117","1",1339,"Nesomyidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436470,"Primates","Callitrichidae","ACCEPTED","Saguinus bicolor",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",465,"Ref_117","1",562,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8493215,"Primates","Callitrichidae","SYNONYM","Saguinus fuscicollis",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",387,"Ref_117","1",563,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436466,"Primates","Callitrichidae","ACCEPTED","Saguinus geoffroyi",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",486.5,"Ref_117","1",566,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8628111,"Primates","Callitrichidae","SYNONYM","Saguinus graellsi",10,0,0,0,10,0,40,40,0,0,"Ref_1","ABC",462.13,"Ref_2","Ref_3",572,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436471,"Primates","Callitrichidae","ACCEPTED","Saguinus imperator",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",400,"Ref_117","1",571,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436475,"Primates","Callitrichidae","ACCEPTED","Saguinus inustus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",410.5,"Ref_117","1",570,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9178968,"Primates","Callitrichidae","ACCEPTED","Saguinus labiatus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",575,"Ref_117","1",569,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436476,"Primates","Callitrichidae","ACCEPTED","Saguinus leucopus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",440,"Ref_117","1",564,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261987,"Primates","Callitrichidae","ACCEPTED","Saguinus martinsi",10,0,0,0,20,0,30,20,0,20,"Ref_91","ABC",462.13,"Ref_2","Ref_3",568,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9530430,"Primates","Callitrichidae","SYNONYM","Saguinus melanoleucus",40,0,0,0,0,0,30,30,0,0,"Ref_2","D1",462.13,"Ref_2","Ref_3",573,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436468,"Primates","Callitrichidae","ACCEPTED","Saguinus midas",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",540,"Ref_117","1",558,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436472,"Primates","Callitrichidae","ACCEPTED","Saguinus mystax",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",618,"Ref_117","1",559,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266893,"Primates","Callitrichidae","ACCEPTED","Saguinus niger",10,0,0,0,20,0,30,20,0,20,"Ref_91","ABC",462.13,"Ref_2","Ref_3",557,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8628111,"Primates","Callitrichidae","SYNONYM","Saguinus nigricollis",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",462,"Ref_117","1",561,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436469,"Primates","Callitrichidae","ACCEPTED","Saguinus oedipus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",430,"Ref_117","1",567,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436472,"Primates","Callitrichidae","SYNONYM","Saguinus pileatus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",462.13,"Ref_2","Ref_3",560,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9512820,"Primates","Callitrichidae","SYNONYM","Saguinus tripartitus",40,0,0,0,0,0,30,30,0,0,"Ref_1","ABC",393.5,"Ref_117","1",565,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261406,"Artiodactyla","Bovidae","ACCEPTED","Saiga borealis",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",29000,"Ref_2","Ref_3",5159,"Bovidae","G","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441067,"Artiodactyla","Bovidae","ACCEPTED","Saiga tatarica",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC",29000,"Ref_117","1",5160,"Bovidae","G","A",NA,0,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436663,"Primates","Cebidae","ACCEPTED","Saimiri boliviensis",20,0,0,0,20,0,20,0,20,20,"Ref_1","ABC",615.01,"Ref_117","1",608,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436664,"Primates","Cebidae","ACCEPTED","Saimiri oerstedii",20,0,0,0,20,0,20,0,20,20,"Ref_1","ABC",278.5,"Ref_117","1",609,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436661,"Primates","Cebidae","ACCEPTED","Saimiri sciureus",20,0,0,0,20,0,20,0,20,20,"Ref_1","ABC",743.24,"Ref_117","1",610,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8885431,"Primates","Cebidae","ACCEPTED","Saimiri ustus",20,0,0,0,20,0,20,0,20,20,"Ref_1","ABC",1000,"Ref_117","1",611,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436660,"Primates","Cebidae","ACCEPTED","Saimiri vanzolinii",20,0,0,0,20,0,20,0,20,20,"Ref_1","ABC",769.61,"Ref_117","1",612,"Cebidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433527,"Carnivora","Eupleridae","ACCEPTED","Salanoia concolor",50,10,20,0,0,0,20,0,0,0,"Ref_1","ABC",650,"Ref_117","1",4873,"Eupleridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265001,"Rodentia","Octodontidae","ACCEPTED","Salinoctomys loschalchalerosorum",0,0,0,0,0,0,30,0,0,70,"Ref_3","D2",136.62,"Ref_2","Ref_3",3084,"Octodontidae","G","A",NA,0,0,1,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265031,"Rodentia","Cricetidae","ACCEPTED","Salinomys delicatus",20,0,0,0,0,0,10,0,40,30,"Ref_3","D2",12.3,"Ref_171","1",1954,"Cricetidae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4262922,"Rodentia","Dipodidae","ACCEPTED","Salpingotulus michaelis",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",29.05,"Ref_2","Ref_3",1271,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439499,"Rodentia","Dipodidae","ACCEPTED","Salpingotus crassicauda",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",13.1,"Ref_146","1",1273,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439496,"Rodentia","Dipodidae","ACCEPTED","Salpingotus heptneri",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",8.9,"Ref_146","1",1275,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439498,"Rodentia","Dipodidae","ACCEPTED","Salpingotus kozlovi",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",10.73,"Ref_178","2",1272,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439494,"Rodentia","Dipodidae","ACCEPTED","Salpingotus pallidus",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",9.8,"Ref_146","1",1276,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439497,"Rodentia","Dipodidae","ACCEPTED","Salpingotus thomasi",50,0,0,0,0,0,0,0,0,50,"Ref_1","ABC",10.45,"Ref_2","Ref_3",1274,"Dipodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2435451,"Dasyuromorphia","Dasyuridae","ACCEPTED","Sarcophilus harrisii",0,0,0,0,0,100,0,0,0,0,"Ref_1","ABC",10000,"Ref_117","1",125,"Dasyuridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261924,"Chiroptera","Molossidae","ACCEPTED","Sauromys petrophilus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.25,"Ref_58","1",4339,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436230,"Soricomorpha","Talpidae","ACCEPTED","Scalopus aquaticus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",91.26,"Ref_117","1",3630,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436186,"Soricomorpha","Talpidae","ACCEPTED","Scapanulus oweni",100,0,0,0,0,0,0,0,0,0,"Ref_3","D2",36.64,"Ref_117","1",3631,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436194,"Soricomorpha","Talpidae","ACCEPTED","Scapanus latimanus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",55,"Ref_117","1",3632,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436188,"Soricomorpha","Talpidae","ACCEPTED","Scapanus orarius",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",61.2,"Ref_117","1",3633,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436191,"Soricomorpha","Talpidae","ACCEPTED","Scapanus townsendii",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",141.7,"Ref_117","1",3634,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265010,"Rodentia","Cricetidae","ACCEPTED","Scapteromys aquaticus",70,0,0,0,0,0,0,0,20,10,"Ref_2","D1",146,"Ref_2","Ref_3",1955,"Cricetidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439325,"Rodentia","Cricetidae","ACCEPTED","Scapteromys tumidus",70,0,0,0,0,0,0,0,20,10,"Ref_1","ABC",146,"Ref_117","1",1956,"Cricetidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436163,"Soricomorpha","Talpidae","ACCEPTED","Scaptochirus moschatus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",90.51,"Ref_117","1",3651,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436126,"Soricomorpha","Talpidae","ACCEPTED","Scaptonyx fusicaudus",100,0,0,0,0,0,0,0,0,0,"Ref_3","D2",19.41,"Ref_117","1",3638,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9195979,"Rodentia","Sciuridae","ACCEPTED","Sciurillus pusillus",0,0,0,0,0,0,30,20,20,30,"Ref_1","ABC",39,"Ref_117","1",850,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437229,"Rodentia","Sciuridae","ACCEPTED","Sciurotamias davidianus",10,0,0,0,0,0,20,0,50,20,"Ref_3","D2",433.51,"Ref_117","1",1032,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437230,"Rodentia","Sciuridae","ACCEPTED","Sciurotamias forresti",10,0,0,0,0,0,20,0,50,20,"Ref_3","D2",433.51,"Ref_117","1",1033,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219667,"Rodentia","Sciuridae","ACCEPTED","Sciurus aberti",0,0,0,0,0,0,20,0,50,30,"Ref_1","ABC",623.99,"Ref_117","1",869,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219659,"Rodentia","Sciuridae","ACCEPTED","Sciurus aestuans",0,0,0,0,0,0,20,0,50,30,"Ref_1","ABC",185,"Ref_117","1",877,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219679,"Rodentia","Sciuridae","ACCEPTED","Sciurus alleni",0,0,0,0,0,0,20,0,50,30,"Ref_1","ABC",434.5,"Ref_117","1",866,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8243249,"Rodentia","Sciuridae","ACCEPTED","Sciurus anomalus",0,0,0,0,0,0,20,0,50,30,"Ref_1","ABC",256,"Ref_117","1",878,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219674,"Rodentia","Sciuridae","ACCEPTED","Sciurus arizonensis",0,0,0,0,0,0,20,0,50,30,"Ref_1","ABC",646.99,"Ref_117","1",864,"Sciuridae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
