"accepted_gbif_id","species","status","order","family","carnivore_vertebrate","carnivore_invertebrate","herbivore_plantseed","herbivore_fruitnect","omnivore","diet_invertebrate","diet_vertebrate_endo","diet_vertebrate_ecto","diet_vertebrate_fish","diet_vertebrate_unk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant","diet_source","diet_certainty","bodymass_kg","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","bodymass_comment","record_comment"
2438945,"kunsia_tomentosus","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,1,"Ref_3","D2",0.1156,"Ref_117","1",1645,"Cricetidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432307,"laephotis_angolensis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_3","D2",0.00748,"Ref_178","2",4570,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432306,"laephotis_botswanae","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_3","D2",0.0072,"Ref_117","1",4571,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432304,"laephotis_namibensis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_3","D2",0.00748,"Ref_178","2",4572,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432305,"laephotis_wintoni","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_3","D2",0.006,"Ref_117","1",4573,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440493,"lagenodelphis_hosei","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",164,"Ref_117","1",5358,"Delphinidae","M","A",NA,1,1,1,"Ref_115","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220073,"lagenorhynchus_acutus","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",182,"Ref_117","1",5364,"Delphinidae","M","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220081,"lagenorhynchus_albirostris","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",180,"Ref_117","1",5359,"Delphinidae","M","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220072,"lagenorhynchus_australis","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",120,"Ref_117","1",5360,"Delphinidae","M","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220066,"lagenorhynchus_cruciger","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",110,"Ref_117","1",5361,"Delphinidae","M","A",NA,1,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220069,"lagenorhynchus_obliquidens","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",120,"Ref_117","1",5362,"Delphinidae","M","A",NA,1,1,1,"Ref_115","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220077,"lagenorhynchus_obscurus","ACCEPTED","Cetacea","Delphinidae",NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,"Ref_1","ABC",127.5,"Ref_117","1",5363,"Delphinidae","M","A",NA,1,1,1,"Ref_115","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439835,"lagidium_peruanum","ACCEPTED","Rodentia","Chinchillidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",1.22,"Ref_117","1",3036,"Chinchillidae","G","A",NA,0,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439834,"lagidium_viscacia","ACCEPTED","Rodentia","Chinchillidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",1.54,"Ref_117","1",3037,"Chinchillidae","G","A",NA,0,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439836,"lagidium_wolffsohni","ACCEPTED","Rodentia","Chinchillidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",2.68201,"Ref_117","1",3035,"Chinchillidae","G","A",NA,0,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440158,"lagorchestes_asomatus","ACCEPTED","Diprotodontia","Macropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",1.5,"Ref_117","1",264,"Macropodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440156,"lagorchestes_conspicillatus","ACCEPTED","Diprotodontia","Macropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",3.05,"Ref_117","1",263,"Macropodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440155,"lagorchestes_hirsutus","ACCEPTED","Diprotodontia","Macropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",1.265,"Ref_117","1",262,"Macropodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440157,"lagorchestes_leporides","ACCEPTED","Diprotodontia","Macropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",3,"Ref_117","1",261,"Macropodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706731,"lagostomus_crassus","ACCEPTED","Rodentia","Chinchillidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,"Ref_2","D1",4.64751,"Ref_2","Ref_3",3038,"Chinchillidae","G","A",NA,0,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219945,"lagostomus_maximus","ACCEPTED","Rodentia","Chinchillidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,"Ref_1","ABC",4.64751,"Ref_117","1",3039,"Chinchillidae","G","A",NA,0,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440134,"lagostrophus_fasciatus","ACCEPTED","Diprotodontia","Macropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_1","ABC",1.7,"Ref_117","1",325,"Macropodidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786085,"lagothrix_cana","SYNONYM","Primates","Atelidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,1,"Ref_2","D1",0.0064,"Ref_165","1",625,"Atelidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786085,"lagothrix_lagotricha","ACCEPTED","Primates","Atelidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,1,"Ref_1","ABC",6.29999,"Ref_117","1",622,"Atelidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786085,"lagothrix_lugens","SYNONYM","Primates","Atelidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,1,"Ref_97","ABC",0.006,"Ref_165","1",623,"Atelidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786085,"lagothrix_poeppigii","SYNONYM","Primates","Atelidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,1,"Ref_2","D1",0.06231,"Ref_2","Ref_3",624,"Atelidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439131,"lagurus_lagurus","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.0203,"Ref_117","1",1479,"Cricetidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5220190,"lama_glama","ACCEPTED","Artiodactyla","Camelidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",142.5,"Ref_117","1",5121,"Camelidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438345,"lamottemys_okuensis","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,1,"Ref_3","D2",0.07589,"Ref_178","2",2383,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265427,"lampronycteris_brachyotis","ACCEPTED","Chiroptera","Phyllostomidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,"Ref_1","ABC",0.01039,"Ref_58","1",4041,"Phyllostomidae","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437526,"lariscus_hosei","ACCEPTED","Rodentia","Sciuridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,"Ref_1","ABC",0.18,"Ref_117","1",982,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437524,"lariscus_insignis","ACCEPTED","Rodentia","Sciuridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,"Ref_1","ABC",0.2,"Ref_117","1",979,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437523,"lariscus_niobe","ACCEPTED","Rodentia","Sciuridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,"Ref_1","ABC",0.1902,"Ref_178","2",980,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437525,"lariscus_obscurus","ACCEPTED","Rodentia","Sciuridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,"Ref_1","ABC",0.24119,"Ref_58","1",981,"Sciuridae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432341,"lasionycteris_noctivagans","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.01046,"Ref_117","1",4593,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438403,"lasiopodomys_brandtii","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.09382,"Ref_117","1",1482,"Cricetidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7467122,"lasiopodomys_fuscus","SYNONYM","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.0425,"Ref_117","1",1481,"Cricetidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438404,"lasiopodomys_mandarinus","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.04748,"Ref_178","2",1480,"Cricetidae","G","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219997,"lasiorhinus_krefftii","ACCEPTED","Diprotodontia","Vombatidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",2.9,"Ref_117","1",195,"Vombatidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219996,"lasiorhinus_latifrons","ACCEPTED","Diprotodontia","Vombatidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",25.5,"Ref_117","1",196,"Vombatidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707211,"lasiurus_atratus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4445,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218548,"lasiurus_blossevillii","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.0095,"Ref_128","1",4435,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218543,"lasiurus_borealis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.01074,"Ref_117","1",4434,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218538,"lasiurus_castaneus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.01363,"Ref_117","1",4436,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218544,"lasiurus_cinereus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.02528,"Ref_117","1",4437,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707213,"lasiurus_degelidus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4438,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707205,"lasiurus_ebenus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.014,"Ref_58","1",4433,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218540,"lasiurus_ega","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.0132,"Ref_117","1",4448,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218547,"lasiurus_egregius","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.02,"Ref_128","1",4439,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707198,"lasiurus_insularis","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4446,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218549,"lasiurus_intermedius","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.02303,"Ref_117","1",4449,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218542,"lasiurus_minor","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4441,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707209,"lasiurus_pfeifferi","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4442,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707203,"lasiurus_salinae","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4443,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218539,"lasiurus_seminolus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.00989,"Ref_117","1",4444,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707210,"lasiurus_varius","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4440,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218541,"lasiurus_xanthinus","ACCEPTED","Chiroptera","Vespertilionidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_2","D1",0.01457,"Ref_2","Ref_3",4447,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432972,"latidens_salimalii","ACCEPTED","Chiroptera","Pteropodidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,"Ref_3","D2",0.044,"Ref_178","2",3797,"Pteropodidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433354,"lavia_frons","ACCEPTED","Chiroptera","Megadermatidae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",0.02393,"Ref_117","1",4014,"Megadermatidae","S","B","inferred from other members of the family",1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438288,"leggadina_forresti","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,"Ref_1","ABC",0.02,"Ref_117","1",2385,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438287,"leggadina_lakedownensis","ACCEPTED","Rodentia","Muridae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,"Ref_1","ABC",0.0175,"Ref_117","1",2384,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438372,"leimacomys_buttneri","SYNONYM","Rodentia","Muridae",NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.055,"Ref_117","1",2753,"Muridae","G","A",NA,1,0,0,"Ref_3","D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2482152,"leipoa_ocellata","ACCEPTED","Galliformes","Megapodiidae",NA,NA,1,NA,NA,1,0,0,0,0,0,1,0,1,1,"Ref_2","A",1.91389,"Dunning08","1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,216,"Nonpasseriformes","Galliformes","Megapodiidae","Megapodes",7,"BL3","Malleefowl","Jennifer",0,0,70,30,0,0,0,0,"Ref_2",1,"Other",NA,NA
2438225,"lemmiscus_curtatus","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Ref_1","ABC",0.02827,"Ref_117","1",1483,"Cricetidae","G","A",NA,1,1,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219839,"lemmus_amurensis","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_1","ABC",0.04281,"Ref_178","2",1484,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219840,"lemmus_lemmus","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_1","ABC",0.0475,"Ref_117","1",1485,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706758,"lemmus_portenkoi","ACCEPTED","Rodentia","Cricetidae",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,"Ref_2","D1",0.05576,"Ref_2","Ref_3",1486,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
